TITLE = "IJ-Ordered Data with Cell-Centered Variables"
VARIABLES = "X", "Y", "Temperature" 
ZONE I=23, J=23, DATAPACKING=BLOCK, VARLOCATION=(3=CELLCENTERED)
0.000000 0.045455 0.090909 0.136364 0.181818 0.227273 0.272727 0.318182 0.363636 0.409091 0.454545 0.500000 0.545455 0.590909 0.636364 0.681818 0.727273 0.772727 0.818182 0.863636 0.909091 0.954545 1.000000 
0.000000 0.045455 0.090909 0.136364 0.181818 0.227273 0.272727 0.318182 0.363636 0.409091 0.454545 0.500000 0.545455 0.590909 0.636364 0.681818 0.727273 0.772727 0.818182 0.863636 0.909091 0.954545 1.000000 
0.000000 0.045455 0.090909 0.136364 0.181818 0.227273 0.272727 0.318182 0.363636 0.409091 0.454545 0.500000 0.545455 0.590909 0.636364 0.681818 0.727273 0.772727 0.818182 0.863636 0.909091 0.954545 1.000000 
0.000000 0.045455 0.090909 0.136364 0.181818 0.227273 0.272727 0.318182 0.363636 0.409091 0.454545 0.500000 0.545455 0.590909 0.636364 0.681818 0.727273 0.772727 0.818182 0.863636 0.909091 0.954545 1.000000 
0.000000 0.045455 0.090909 0.136364 0.181818 0.227273 0.272727 0.318182 0.363636 0.409091 0.454545 0.500000 0.545455 0.590909 0.636364 0.681818 0.727273 0.772727 0.818182 0.863636 0.909091 0.954545 1.000000 
0.000000 0.045455 0.090909 0.136364 0.181818 0.227273 0.272727 0.318182 0.363636 0.409091 0.454545 0.500000 0.545455 0.590909 0.636364 0.681818 0.727273 0.772727 0.818182 0.863636 0.909091 0.954545 1.000000 
0.000000 0.045455 0.090909 0.136364 0.181818 0.227273 0.272727 0.318182 0.363636 0.409091 0.454545 0.500000 0.545455 0.590909 0.636364 0.681818 0.727273 0.772727 0.818182 0.863636 0.909091 0.954545 1.000000 
0.000000 0.045455 0.090909 0.136364 0.181818 0.227273 0.272727 0.318182 0.363636 0.409091 0.454545 0.500000 0.545455 0.590909 0.636364 0.681818 0.727273 0.772727 0.818182 0.863636 0.909091 0.954545 1.000000 
0.000000 0.045455 0.090909 0.136364 0.181818 0.227273 0.272727 0.318182 0.363636 0.409091 0.454545 0.500000 0.545455 0.590909 0.636364 0.681818 0.727273 0.772727 0.818182 0.863636 0.909091 0.954545 1.000000 
0.000000 0.045455 0.090909 0.136364 0.181818 0.227273 0.272727 0.318182 0.363636 0.409091 0.454545 0.500000 0.545455 0.590909 0.636364 0.681818 0.727273 0.772727 0.818182 0.863636 0.909091 0.954545 1.000000 
0.000000 0.045455 0.090909 0.136364 0.181818 0.227273 0.272727 0.318182 0.363636 0.409091 0.454545 0.500000 0.545455 0.590909 0.636364 0.681818 0.727273 0.772727 0.818182 0.863636 0.909091 0.954545 1.000000 
0.000000 0.045455 0.090909 0.136364 0.181818 0.227273 0.272727 0.318182 0.363636 0.409091 0.454545 0.500000 0.545455 0.590909 0.636364 0.681818 0.727273 0.772727 0.818182 0.863636 0.909091 0.954545 1.000000 
0.000000 0.045455 0.090909 0.136364 0.181818 0.227273 0.272727 0.318182 0.363636 0.409091 0.454545 0.500000 0.545455 0.590909 0.636364 0.681818 0.727273 0.772727 0.818182 0.863636 0.909091 0.954545 1.000000 
0.000000 0.045455 0.090909 0.136364 0.181818 0.227273 0.272727 0.318182 0.363636 0.409091 0.454545 0.500000 0.545455 0.590909 0.636364 0.681818 0.727273 0.772727 0.818182 0.863636 0.909091 0.954545 1.000000 
0.000000 0.045455 0.090909 0.136364 0.181818 0.227273 0.272727 0.318182 0.363636 0.409091 0.454545 0.500000 0.545455 0.590909 0.636364 0.681818 0.727273 0.772727 0.818182 0.863636 0.909091 0.954545 1.000000 
0.000000 0.045455 0.090909 0.136364 0.181818 0.227273 0.272727 0.318182 0.363636 0.409091 0.454545 0.500000 0.545455 0.590909 0.636364 0.681818 0.727273 0.772727 0.818182 0.863636 0.909091 0.954545 1.000000 
0.000000 0.045455 0.090909 0.136364 0.181818 0.227273 0.272727 0.318182 0.363636 0.409091 0.454545 0.500000 0.545455 0.590909 0.636364 0.681818 0.727273 0.772727 0.818182 0.863636 0.909091 0.954545 1.000000 
0.000000 0.045455 0.090909 0.136364 0.181818 0.227273 0.272727 0.318182 0.363636 0.409091 0.454545 0.500000 0.545455 0.590909 0.636364 0.681818 0.727273 0.772727 0.818182 0.863636 0.909091 0.954545 1.000000 
0.000000 0.045455 0.090909 0.136364 0.181818 0.227273 0.272727 0.318182 0.363636 0.409091 0.454545 0.500000 0.545455 0.590909 0.636364 0.681818 0.727273 0.772727 0.818182 0.863636 0.909091 0.954545 1.000000 
0.000000 0.045455 0.090909 0.136364 0.181818 0.227273 0.272727 0.318182 0.363636 0.409091 0.454545 0.500000 0.545455 0.590909 0.636364 0.681818 0.727273 0.772727 0.818182 0.863636 0.909091 0.954545 1.000000 
0.000000 0.045455 0.090909 0.136364 0.181818 0.227273 0.272727 0.318182 0.363636 0.409091 0.454545 0.500000 0.545455 0.590909 0.636364 0.681818 0.727273 0.772727 0.818182 0.863636 0.909091 0.954545 1.000000 
0.000000 0.045455 0.090909 0.136364 0.181818 0.227273 0.272727 0.318182 0.363636 0.409091 0.454545 0.500000 0.545455 0.590909 0.636364 0.681818 0.727273 0.772727 0.818182 0.863636 0.909091 0.954545 1.000000 
0.000000 0.045455 0.090909 0.136364 0.181818 0.227273 0.272727 0.318182 0.363636 0.409091 0.454545 0.500000 0.545455 0.590909 0.636364 0.681818 0.727273 0.772727 0.818182 0.863636 0.909091 0.954545 1.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.045455 0.045455 0.045455 0.045455 0.045455 0.045455 0.045455 0.045455 0.045455 0.045455 0.045455 0.045455 0.045455 0.045455 0.045455 0.045455 0.045455 0.045455 0.045455 0.045455 0.045455 0.045455 0.045455 
0.090909 0.090909 0.090909 0.090909 0.090909 0.090909 0.090909 0.090909 0.090909 0.090909 0.090909 0.090909 0.090909 0.090909 0.090909 0.090909 0.090909 0.090909 0.090909 0.090909 0.090909 0.090909 0.090909 
0.136364 0.136364 0.136364 0.136364 0.136364 0.136364 0.136364 0.136364 0.136364 0.136364 0.136364 0.136364 0.136364 0.136364 0.136364 0.136364 0.136364 0.136364 0.136364 0.136364 0.136364 0.136364 0.136364 
0.181818 0.181818 0.181818 0.181818 0.181818 0.181818 0.181818 0.181818 0.181818 0.181818 0.181818 0.181818 0.181818 0.181818 0.181818 0.181818 0.181818 0.181818 0.181818 0.181818 0.181818 0.181818 0.181818 
0.227273 0.227273 0.227273 0.227273 0.227273 0.227273 0.227273 0.227273 0.227273 0.227273 0.227273 0.227273 0.227273 0.227273 0.227273 0.227273 0.227273 0.227273 0.227273 0.227273 0.227273 0.227273 0.227273 
0.272727 0.272727 0.272727 0.272727 0.272727 0.272727 0.272727 0.272727 0.272727 0.272727 0.272727 0.272727 0.272727 0.272727 0.272727 0.272727 0.272727 0.272727 0.272727 0.272727 0.272727 0.272727 0.272727 
0.318182 0.318182 0.318182 0.318182 0.318182 0.318182 0.318182 0.318182 0.318182 0.318182 0.318182 0.318182 0.318182 0.318182 0.318182 0.318182 0.318182 0.318182 0.318182 0.318182 0.318182 0.318182 0.318182 
0.363636 0.363636 0.363636 0.363636 0.363636 0.363636 0.363636 0.363636 0.363636 0.363636 0.363636 0.363636 0.363636 0.363636 0.363636 0.363636 0.363636 0.363636 0.363636 0.363636 0.363636 0.363636 0.363636 
0.409091 0.409091 0.409091 0.409091 0.409091 0.409091 0.409091 0.409091 0.409091 0.409091 0.409091 0.409091 0.409091 0.409091 0.409091 0.409091 0.409091 0.409091 0.409091 0.409091 0.409091 0.409091 0.409091 
0.454545 0.454545 0.454545 0.454545 0.454545 0.454545 0.454545 0.454545 0.454545 0.454545 0.454545 0.454545 0.454545 0.454545 0.454545 0.454545 0.454545 0.454545 0.454545 0.454545 0.454545 0.454545 0.454545 
0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 
0.545455 0.545455 0.545455 0.545455 0.545455 0.545455 0.545455 0.545455 0.545455 0.545455 0.545455 0.545455 0.545455 0.545455 0.545455 0.545455 0.545455 0.545455 0.545455 0.545455 0.545455 0.545455 0.545455 
