TITLE = "IJ-Ordered Data with Cell-Centered Variables"
VARIABLES = "X", "Y", "Temperature" 
ZONE I=20, J=20, DATAPACKING=BLOCK, VARLOCATION=(3=CELLCENTERED)
0.210526 0.210526 0.210526 0.210526 0.210526 0.210526 0.210526 0.210526 0.210526 0.210526 0.210526 0.210526 0.210526 0.210526 0.210526 0.210526 0.210526 0.210526 0.210526 0.210526 
0.263158 0.263158 0.263158 0.263158 0.263158 0.263158 0.263158 0.263158 0.263158 0.263158 0.263158 0.263158 0.263158 0.263158 0.263158 0.263158 0.263158 0.263158 0.263158 0.263158 
0.315789 0.315789 0.315789 0.315789 0.315789 0.315789 0.315789 0.315789 0.315789 0.315789 0.315789 0.315789 0.315789 0.315789 0.315789 0.315789 0.315789 0.315789 0.315789 0.315789 
0.368421 0.368421 0.368421 0.368421 0.368421 0.368421 0.368421 0.368421 0.368421 0.368421 0.368421 0.368421 0.368421 0.368421 0.368421 0.368421 0.368421 0.368421 0.368421 0.368421 
0.421053 0.421053 0.421053 0.421053 0.421053 0.421053 0.421053 0.421053 0.421053 0.421053 0.421053 0.421053 0.421053 0.421053 0.421053 0.421053 0.421053 0.421053 0.421053 0.421053 
0.473684 0.473684 0.473684 0.473684 0.473684 0.473684 0.473684 0.473684 0.473684 0.473684 0.473684 0.473684 0.473684 0.473684 0.473684 0.473684 0.473684 0.473684 0.473684 0.473684 
0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 
0.578947 0.578947 0.578947 0.578947 0.578947 0.578947 0.578947 0.578947 0.578947 0.578947 0.578947 0.578947 0.578947 0.578947 0.578947 0.578947 0.578947 0.578947 0.578947 0.578947 
0.631579 0.631579 0.631579 0.631579 0.631579 0.631579 0.631579 0.631579 0.631579 0.631579 0.631579 0.631579 0.631579 0.631579 0.631579 0.631579 0.631579 0.631579 0.631579 0.631579 
0.684211 0.684211 0.684211 0.684211 0.684211 0.684211 0.684211 0.684211 0.684211 0.684211 0.684211 0.684211 0.684211 0.684211 0.684211 0.684211 0.684211 0.684211 0.684211 0.684211 
0.736842 0.736842 0.736842 0.736842 0.736842 0.736842 0.736842 0.736842 0.736842 0.736842 0.736842 0.736842 0.736842 0.736842 0.736842 0.736842 0.736842 0.736842 0.736842 0.736842 
0.789474 0.789474 0.789474 0.789474 0.789474 0.789474 0.789474 0.789474 0.789474 0.789474 0.789474 0.789474 0.789474 0.789474 0.789474 0.789474 0.789474 0.789474 0.789474 0.789474 
0.842105 0.842105 0.842105 0.842105 0.842105 0.842105 0.842105 0.842105 0.842105 0.842105 0.842105 0.842105 0.842105 0.842105 0.842105 0.842105 0.842105 0.842105 0.842105 0.842105 
0.894737 0.894737 0.894737 0.894737 0.894737 0.894737 0.894737 0.894737 0.894737 0.894737 0.894737 0.894737 0.894737 0.894737 0.894737 0.894737 0.894737 0.894737 0.894737 0.894737 
0.947368 0.947368 0.947368 0.947368 0.947368 0.947368 0.947368 0.947368 0.947368 0.947368 0.947368 0.947368 0.947368 0.947368 0.947368 0.947368 0.947368 0.947368 0.947368 0.947368 
1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 
0.915276 0.830303 0.761477 0.703216 0.652725 0.608399 0.569213 0.534456 0.503607 0.476268 0.452128 0.430944 0.412526 0.396734 0.383471 0.372681 0.364349 0.358491 0.355123 
0.883359 0.811204 0.747886 0.692399 0.643518 0.600245 0.561816 0.527642 0.497267 0.470327 0.446531 0.425648 0.407496 0.391938 0.378882 0.368277 0.360117 0.354451 0.351420 
0.841116 0.779360 0.722633 0.671399 0.625419 0.584250 0.547432 0.514551 0.485247 0.459215 0.436202 0.415998 0.398437 0.383393 0.370779 0.360549 0.352701 0.347287 0.344433 
0.794932 0.740599 0.689711 0.642909 0.600322 0.561816 0.527152 0.496056 0.468264 0.443531 0.421644 0.402421 0.385714 0.371408 0.359422 0.349713 0.342277 0.337154 0.334437 
0.746827 0.697869 0.651799 0.609090 0.569927 0.534294 0.502063 0.473053 0.447067 0.423909 0.403402 0.385386 0.369732 0.356334 0.345117 0.336037 0.329084 0.324282 0.321693 
0.697581 0.652700 0.610590 0.571522 0.535613 0.502858 0.473164 0.446395 0.422389 0.400984 0.382026 0.365375 0.350913 0.338543 0.328194 0.319819 0.313398 0.308939 0.306474 
0.647557 0.605936 0.567160 0.531323 0.498446 0.468480 0.441327 0.416853 0.394914 0.375361 0.358054 0.342865 0.329685 0.318421 0.309002 0.301378 0.295518 0.291413 0.289068 
0.596952 0.558085 0.522214 0.489292 0.459240 0.431949 0.407285 0.385105 0.365258 0.347598 0.331991 0.318315 0.306463 0.296346 0.287890 0.281039 0.275752 0.272003 0.269772 
0.545887 0.509474 0.476238 0.446010 0.418621 0.393896 0.371658 0.351736 0.333969 0.318205 0.304308 0.292157 0.281646 0.272685 0.265199 0.259124 0.254409 0.251009 0.248885 
0.494444 0.460334 0.429583 0.401918 0.377083 0.354838 0.334961 0.317252 0.301530 0.287637 0.275430 0.264788 0.255605 0.247788 0.241258 0.235946 0.231788 0.228727 0.226701 
0.442682 0.410839 0.382524 0.357366 0.335027 0.315205 0.297636 0.282088 0.268366 0.256299 0.245743 0.236574 0.228683 0.221979 0.216377 0.211801 0.208180 0.205441 0.203505 
0.390654 0.361136 0.335291 0.312650 0.292795 0.275367 0.260062 0.246627 0.234849 0.224554 0.215593 0.207842 0.201194 0.195556 0.190841 0.186968 0.183857 0.181421 0.179568 
0.338405 0.311361 0.288096 0.268037 0.250692 0.235651 0.222579 0.211206 0.201312 0.192721 0.185287 0.178888 0.173420 0.168791 0.164914 0.161704 0.159071 0.156920 0.155144 
0.285986 0.261652 0.241147 0.223788 0.209010 0.196363 0.185496 0.176130 0.168051 0.161087 0.155099 0.149974 0.145612 0.141926 0.138831 0.136239 0.134055 0.132173 0.130471 
0.233454 0.212169 0.194677 0.180174 0.168037 0.157796 0.149099 0.141679 0.135333 0.129906 0.125271 0.121329 0.117990 0.115174 0.112800 0.110781 0.109019 0.107394 0.105769 
0.180889 0.163118 0.148961 0.137496 0.128075 0.120239 0.113662 0.108106 0.103397 0.099401 0.096014 0.093153 0.090743 0.088715 0.086998 0.085508 0.084144 0.082778 0.081247 
0.128413 0.114796 0.104355 0.096108 0.089448 0.083983 0.079445 0.075647 0.072455 0.069768 0.067509 0.065615 0.064029 0.062700 0.061568 0.060562 0.059586 0.058502 0.057109 
0.076245 0.067677 0.061342 0.056425 0.052504 0.049317 0.046693 0.044514 0.042696 0.041176 0.039908 0.038853 0.037976 0.037244 0.036619 0.036048 0.035458 0.034717 0.033586 
0.024826 0.022621 0.020584 0.018927 0.017596 0.016514 0.015626 0.014889 0.014275 0.013763 0.013335 0.012978 0.012681 0.012432 0.012217 0.012017 0.011801 0.011510 0.011005 
